"AgeGroup","Year","estimate","lower","upper"
4,15,0.0472492741280982,0.0184837317629077,0.0760148164932888
5,15,0.074468226411836,0.0287718423917253,0.120164610431947
6,15,0.0860142238966678,0.0271933138789033,0.144835133914432
7,15,0.13847514499661,0.0316592980666237,0.245290991926596
8,15,0.116315538721831,0.0202756031966142,0.212355474247047
9,15,0.122343543737092,-0.00253082502834555,0.24721791250253
10,15,0.112691639305099,-0.0272880798844128,0.252671358494611
11,15,0.117397651563691,-0.0507022865119958,0.285497589639378
12,15,0.115124879260267,-0.0590013261982814,0.289251084718815
13,15,0.115005187803927,-0.0650666519902029,0.295077027598058
14,15,0.11415813608375,-0.0680955829222977,0.296411855089797
15,15,0.114859287572713,-0.0710879746128879,0.300806549758314
1,16,0.434359044484522,0.398616174974041,0.470101913995003
2,16,0.444184862833707,0.334059057057043,0.554310668610372
3,16,0.449976728969737,0.315454430023027,0.584499027916447
4,16,0.321135807883175,0.136543001974584,0.505728613791766
5,16,0.460019752713828,0.236962456563125,0.683077048864532
6,16,0.485346584909648,0.159414794395307,0.81127837542399
7,16,0.659753874508383,0.211223367693868,1.1082843813229
8,16,0.424416812547556,0.0913428351704099,0.757490789924702
9,16,0.32096653704826,-0.00269017547548434,0.644623249572005
10,16,0.20978365008348,-0.027449565955992,0.447016866122951
11,16,0.18592726163656,-0.0773399542784188,0.449194477551538
12,16,0.162803703808171,-0.0878332811024552,0.413440688718797
13,16,0.149255425996371,-0.0888801450486138,0.387390997041356
14,16,0.138216368954534,-0.0845666476982792,0.360999385607348
15,16,0.132573150153631,-0.0831389906254651,0.348285290932727
1,17,0.157111411388455,0.114341729106609,0.1998810936703
2,17,0.15951941923964,0.120925198506929,0.198113639972352
3,17,0.171038018387903,0.087852968722166,0.25422306805364
4,17,0.123913087114074,0.0502916412888518,0.197534532939296
5,17,0.182594863312956,0.0772018899812382,0.287987836644673
6,17,0.199233536308096,0.0717945458852537,0.326672526730938
7,17,0.281601044580716,0.0735945407341061,0.489607548427325
8,17,0.205265149662452,0.0428262265474762,0.367704072777428
9,17,0.171447316050937,-0.000396357899297733,0.343290990001172
10,17,0.12324833134393,-0.0152204677018205,0.261717130389681
11,17,0.110312096049777,-0.0302425135043114,0.250866705603865
12,17,0.106090626000728,-0.0480139293523678,0.260195181353825
13,17,0.107665125084325,-0.0605214586092514,0.275851708777901
14,17,0.107820037045735,-0.0642671222512737,0.279907196342743
15,17,0.110042531795458,-0.0679296900640352,0.288014753654952
1,18,0.274523295727854,0.236755703936193,0.312290887519515
2,18,0.253443687737331,0.165135154853723,0.341752220620939
3,18,0.265801635112954,0.194340761116134,0.337262509109774
4,18,0.215193621718682,0.0727980500714454,0.357589193365919
5,18,0.364511127103178,0.146126724615041,0.582895529591315
6,18,0.390192835303488,0.124524636078735,0.65586103452824
7,18,0.464347820335361,0.134121482023175,0.794574158647547
8,18,0.288633178322728,0.0456322327002285,0.531634123945228
9,18,0.2105481219671,-0.00993431058879557,0.431030554522996
10,18,0.13836939542399,-0.0225991240149924,0.299337914862972
11,18,0.112283708361171,-0.0307074020691375,0.255274818791479
12,18,0.0974830133700822,-0.0332093470057518,0.228175373745916
13,18,0.0985789341945104,-0.0487609428659022,0.245918811254923
14,18,0.100309529388482,-0.0563371117587749,0.256956170535739
15,18,0.104241970178798,-0.0622306355107473,0.270714575868343
1,19,0.00906350219218771,0.00344987621104392,0.0146771281733315
2,19,0.00665234207887251,0.00228084429735892,0.0110238398603861
3,19,0.00677567742414257,0.00203033014919826,0.0115210246990869
4,19,0.00588182415824691,0.00153604918398445,0.0102275991325094
5,19,0.0110492836990789,0.00210154424166946,0.0199970231564882
6,19,0.0148003795547121,0.00246647214282122,0.027134286966603
7,19,0.0229116155991747,0.0031001963224588,0.0427230348758906
8,19,0.0227407166513633,0.00184075956800689,0.0436406737347196
9,19,0.025841518968271,-0.00106923594333046,0.0527522738798724
10,19,0.0257998781353511,-0.00281954475019507,0.0544193010208973
11,19,0.0290988875474507,-0.00572429427948775,0.0639220693743892
12,19,0.0327336966145321,-0.00794086740726398,0.0734082606363283
